D01_V1_SAT.bam	D02_V1_SAT.bam	D03_V1_SAT.bam	D06_V1_SAT.bam	D07_V1_SAT.bam	D08_V1_SAT.bam	D09_V1_SAT.bam	D10_V1_SAT.bam	D101_V1_SAT.bam	D102_V1_SAT.bam	D119_V1_SAT.bam	D12_V1_SAT.bam	D128_V1_SAT.bam	D130_V1_SAT.bam	D133_V1_SAT.bam	D135_V1_SAT.bam	D139_V1_SAT.bam	D14_V1_SAT.bam	D141_V1_SAT.bam	D15_V1_SAT.bam	D162_V1_SAT.bam	D164_V1_SAT.bam	D17_V1_SAT.bam	D171_V1_SAT.bam	D177_V1_SAT.bam	D181_V1_SAT.bam	D185_V1_SAT.bam	D19_V1_SAT.bam	D191_V1_SAT.bam	D198_V1_SAT.bam	D199_V1_SAT.bam	D20_V1_SAT.bam	D201_V1_SAT.bam	D207_V1_SAT.bam	D21_V1_SAT.bam	D22_V1_SAT.bam	D25_V1_SAT.bam	D26_V1_SAT.bam	D31_V1_SAT.bam	D32_V1_SAT.bam	D33_V1_SAT.bam	D34_V1_SAT.bam	D40_V1_SAT.bam	D41_V1_SAT.bam	D42_V1_SAT.bam	D43_V1_SAT.bam	D46_V1_SAT.bam	D47_V1_SAT.bam	D48_V1_SAT.bam	D49_V1_SAT.bam	D52_V1_SAT.bam	D55_V1_SAT.bam	D57_V1_SAT.bam	D59_V1_SAT.bam	D61_V1_SAT.bam	D64_V1_SAT.bam	D68_V1_SAT.bam	D70_V1_SAT.bam	D72_V1_SAT.bam	D74_V1_SAT.bam	D75_V1_SAT.bam	D78_V1_SAT.bam	D81_V1_SAT.bam	D82_V1_SAT.bam	D87_V1_SAT.bam	D93_V1_SAT.bam	D98_V1_SAT.bam
CNKSR3	3.05032945489156	2.75142187958662	2.87317838954812	3.06421591919427	3.60527350335425	2.82412403086888	2.45379424125299	3.30648863255606	2.88389598434069	3.50658565253033	2.95959459347535	3.11637992403509	3.55912704318375	1.84037685144037	3.42451653897104	2.95134711496998	3.65484560861017	3.41384451070495	3.24499561744331	2.66593556879995	2.20597514995347	2.11649407013013	3.29149015995799	3.07558485346908	2.07823379483573	2.58082167005939	2.68018669253553	3.42376800451702	2.60751929157529	2.41477553170719	3.65974155270924	2.59066831138369	2.90174859733816	3.01913569496667	3.34838777404795	2.99808060512507	2.84583937787074	2.73517353449946	2.25953211508234	2.70654284737165	2.95932788321742	3.20828322560138	3.18362083945551	3.79271860128772	2.52257694033464	3.38502891228991	1.59782539629201	2.62382925842779	3.13111150023003	2.20572744680426	2.62503784962593	2.79669480319924	2.48510718763563	2.11827169946254	2.42185987815279	2.95660467356435	2.97250367290847	2.64080779084027	3.07586829098699	3.10439830295651	3.33320400453036	2.49849106907317	3.07600800566412	3.52996967073002	2.07565633896525	3.26605690449925	2.6331639702072
COL12A1	8.60391642446778	7.73652524387553	8.24532190509478	8.59893549558421	8.99116584931107	8.27655361212894	8.01306698811119	8.08805455519709	7.92217674678654	8.4584215139966	7.82761917383799	7.82162180325391	8.71006655154653	7.81435963984625	8.33005762779779	8.7363958769045	7.2803339501554	8.48800526936767	8.1341685687601	7.2582826045125	7.40391646114753	7.9833189579266	7.84908363216814	8.62323589304733	8.1320202962734	8.39200872270582	8.90444322834834	8.14414126718545	8.2610579698569	8.36268497155577	8.3670585102312	7.87097306435887	8.37947135540074	7.9549241254652	8.10363782231586	8.31016543579632	8.52247601237803	7.79225245968605	7.65056823761097	8.79060921746148	8.43197269269748	7.31896695773052	8.18662602277812	8.79633591947605	7.84832437731072	8.0175805386532	7.69552229898596	7.88186077110852	8.83556774820819	7.95622410104137	7.04786063962103	8.05790971616133	8.6745888320039	8.50632584960458	8.00629417331801	8.50669261158056	8.14844736620834	8.11846361254779	8.05127114458645	8.05575377705921	8.59530026789423	7.03894086558043	7.85115018350912	8.50652132807868	8.18122942877468	7.97631591281932	7.96423930720057
COL16A1	6.47403884288513	6.23355123215118	5.7072090051551	6.00989588199986	5.28999267111179	5.89046692821368	5.36672207125494	6.18674605425218	5.59004219767911	5.89841161626436	5.27526787435338	6.05146675070582	7.16941720002664	5.20923617633399	5.64012873278311	6.24618579812582	4.83917628231891	5.89752857860833	5.70670520431573	6.1186537923629	5.37773722433216	5.4885703973183	6.04645878259247	5.62581979408212	5.9568385574638	6.08927445022489	6.15962936379556	5.17901471402721	6.26043573289173	5.87715537875977	5.94839678023365	5.43537648751705	5.54962269811777	5.85623690141546	5.98097176062852	5.62609067211929	6.01766931638754	6.21601161703543	5.38230897041968	4.78448157083121	5.28099020464363	7.02555384872777	6.03785203494635	6.05744642674719	5.71748241625551	5.10367314334188	5.53257989363982	5.01979522314667	6.19318646256567	5.36832425413308	5.93071484579012	5.72072033364402	6.11641333685783	5.83650883261569	5.92573557209619	5.14834531448813	5.50687659436786	6.25961049226904	5.97754534134695	4.96465162796444	6.68252075169026	6.09531372244498	5.74303742087182	5.58124499741341	6.91605019988296	6.01449088492564	5.34848108090129
COL4A4	2.10814628263881	2.14029693079821	2.16948198951838	3.32830848514521	0.337804998531	4.98025747131168	1.06499160650203	2.11738464366273	0.859249371229162	3.16314964459892	1.18356129093029	2.26811241709771	1.99836553820261	1.32221828498937	1.61080992682295	2.00502898193522	1.24924632290191	3.84381443764263	1.92325935146277	2.42537169959506	0.896778626261591	1.85706513551699	1.28843195655582	2.0175602982715	1.53362789456511	1.12201844438468	2.47117873736102	1.14184792168741	0.614765222616783	0.375884406391482	2.80477810201239	1.91878935809275	2.58371454680619	1.91447815770923	1.29829614077509	2.60944859846275	-0.0508981130751945	2.80549151434491	2.35237676601336	1.55955934378335	1.4149214280233	0.900055335210155	1.26385339559599	1.17251035836811	1.41201829204915	1.12803758856401	0.957895558907543	0.662445759715467	1.21423396938707	1.44339302820452	0.439978413629595	0.857884641930388	1.51927226495238	0.97064463658436	2.5595005927778	3.24346210919456	2.23688997373557	1.15736499507802	1.42585530530942	-0.468332488186669	1.58653752462126	0.966036853656983	1.17305298899942	1.43383746010723	1.52003239317073	2.15652861314106	1.5700888142815
COL5A2	7.74837321123063	7.36139475615516	7.84602770095365	8.17854586257137	7.19449576324121	7.93452825599279	7.59140230406112	7.78615581616498	7.36807071225531	8.01804542512206	7.43361452807464	7.29228044298193	8.24534141029953	7.25293320504825	7.63113389167665	7.97580994099942	7.05758956575169	8.50065043372883	6.88978298350076	8.3441600721684	8.04602564952165	7.40155914317961	7.82590843455699	7.89957829723192	7.97376747168604	7.69568452914002	8.0206189065825	7.58393551793876	7.77580365672165	7.4152360792404	8.16259414792933	8.02094501707268	8.23252449432069	7.5443158713347	7.79500322434496	8.02203095895279	7.20688092941441	7.51508873579838	7.9544238336559	7.52498019121984	7.66975267787459	6.92146143615781	7.70114104499694	7.69999896033021	7.36258363822836	7.41977571786086	7.56507328797314	7.48977816247719	7.71646998807357	7.38140091035508	7.34529113509721	7.46034572577489	7.73351592033649	7.73896081280395	7.27797679082879	7.88626848615837	8.194429655213	6.9796776479089	7.14526556022164	7.59717070792888	8.11203046878582	6.92487330166711	7.31335953803127	7.46137340360976	7.55664678720211	7.59251292454204	8.02865659958637
COL6A1	11.3854582569047	11.7471498320202	10.8988625024867	11.8979614512728	10.4179953267399	11.4241624674369	11.0383176019012	12.0596916337071	10.8092160562878	10.9980051203616	10.7787856772714	11.0198377575918	11.9992072474009	10.2776240796762	10.4658511897792	12.3449201506557	10.8071944321629	10.7018377728713	11.0119692989192	11.8329266497975	10.8628785325288	10.3477672326927	11.2810843886073	10.7385576283297	10.8125287072271	11.0553434928889	11.274012038815	10.8242085630172	11.1906348348827	10.7414865671677	11.2991913050964	10.5509974381474	11.1813116056752	10.9411380223181	11.7436596129713	11.5290505263345	10.8539513493535	11.1761039887779	11.1572721524069	10.7106714191708	10.7995637748209	12.2378430045697	10.9672800231999	10.9925628575996	11.3560200384479	10.3686321255098	10.8920227727807	10.5284946985389	11.0745555496002	10.4365076132378	10.6747059155157	10.7702040689351	10.8847844025591	10.3947612984739	10.9347214698921	10.8056876895574	10.3111341946412	10.9751067658399	10.9813419382994	10.1684812278994	11.7162858469288	11.1084192284863	10.5043379691079	10.8630551419366	11.8166883918715	10.7785870357161	11.1767346131451
COL6A2	11.3820174784833	12.1453150482319	10.6108507244495	11.7461420573426	10.7387034519102	12.0410013862727	11.0838949410792	12.3520715116955	11.3069362003651	11.0879562548788	10.4652412682881	11.2443335002026	12.2919677407659	10.2970073292635	10.7458991156762	12.5873744425138	11.0301429797081	10.6644988021864	11.0725718477935	12.8064826895585	10.6759241098569	10.466770815555	11.4883653349419	10.9124766215687	11.0242026740208	11.2320300958484	11.3644620498459	10.7438469320533	11.3248571232716	10.9420274190534	11.0884638615741	10.8815679638226	11.0903853713451	11.6201322234533	11.7021410185212	11.4452707763593	11.3749617743803	11.4836311729313	11.4758368980107	11.0971336189814	10.9986852191374	13.2262124775681	10.9791997606224	10.8865896430312	11.8107274087877	10.4807748072582	10.9008780538391	10.4205065676024	11.2590101487186	10.7505750139458	11.1122629912717	10.7138717825648	11.1761474935392	10.5181656967396	11.1360062991843	11.1265322086648	10.7010761290305	11.077760797858	10.8730213057181	10.0223846909011	11.8365223649127	11.2220348957857	10.6208277059055	11.1101812884083	11.8055446116423	11.0658555240336	11.0470484460216
COL8A1	6.83568549657391	3.68696878994627	6.77662403014846	5.73820706363392	6.7692486781302	4.47458912902251	7.07871010450926	5.93170933056373	7.09135362938188	4.85148227160168	7.13025797706421	5.74940180655255	2.86852947856823	7.70769372721955	6.92287041310875	5.18667602733215	7.05975784407621	5.29496449527425	6.40310154558377	4.1294018772297	6.92715229159241	6.55129194381476	6.81459718046668	6.88219438668078	6.49923259553236	7.1599648616534	6.11277237445904	7.58863253158542	6.66516510519774	7.17424003394635	5.45016482803615	7.49091795770972	5.75612126058574	5.82157668531596	6.02704569213156	5.85963925156337	6.3149297041444	5.27618999230544	6.41068417699708	5.32514473366658	7.21755309008867	5.54997281504644	5.79105417384261	4.77947714445911	6.73815186993715	7.33713691711216	7.49194284689114	7.68133990869335	6.28249790975766	6.25368484623918	5.36723167001113	6.84580216391766	6.23254989653114	6.36953094090478	6.82928950571179	5.79151736197217	7.10752702104903	6.69459245169964	7.071117118253	8.64486706480733	6.07743509310396	6.40139806781913	6.41141356246235	6.00889084317726	5.88066729390885	5.67824408497799	7.1033667613071
CORO1A	4.90933025428583	6.47625207151338	5.70260770661706	5.7570052951819	7.00450346666753	6.12400526754145	4.42676635134472	6.2648092679357	5.06436021148402	5.10981467246824	5.41927585810471	5.58005731168568	4.24720800089914	4.13297507686838	5.78536412729325	6.04584353452486	6.66755176173977	6.1750286611064	4.8644290656318	7.56510910916315	4.32191480010881	4.34166181628336	5.58313216688373	4.80620718952806	3.98558088753001	4.46004075535338	4.90965320462453	4.92046734027914	4.44227610716452	4.82191563105292	4.77770522977576	5.6183271358023	5.31860617107113	5.55239689053314	5.55218202701423	5.41811599018064	5.46944153945133	6.01552695002087	5.85257640388932	4.9648138883922	5.70824612215481	7.04153317403038	5.23445606882763	5.14516035452837	5.35314974624277	4.46583645989149	3.58344407514091	4.64045989211902	5.52014291516286	5.6734382476677	3.42555998555797	4.46846444284085	4.56979523632901	4.53601469853141	4.92560253066735	5.06493519622052	4.26306916682586	5.00519389142749	4.04537159335262	4.40255276742588	4.74793752946289	4.59325275835899	5.25223141861517	5.35929909027415	4.20927078591245	4.59865048906921	5.00610234853393
CPA4	2.81610006060354	2.11286094257771	1.22398474350556	1.57217177222004	0.50552168946839	0.702792021930211	-0.966232188015785	1.77117510828356	-0.190270473640954	2.79506470681597	-0.519231787024273	0.87808393837354	2.37059776955436	-0.254728300137367	0.457994801476947	2.65407398471423	-0.369064172304864	2.30829324891152	1.71180572332128	0.448391734227197	-0.442021427701483	-0.623721678670576	0.753732972367728	0.0225643336044486	1.15784874962294	1.12201844438468	0.830707009422304	0.660803737127935	-0.481072976268302	-0.260786189097695	2.435250846218	1.01855147720064	2.8837986702531	1.19461200697416	2.82996679628705	2.9586098643703	0.109022314050265	1.00169967921844	-1.98408281849737	-0.0310860711414209	-0.714253120086099	-0.362488600008126	0.759072714638713	2.16829984791315	0.342410699568968	-0.508847705814029	0.777519559625431	-0.363457150252873	1.67997481530623	-0.523796013387669	-0.629155699329137	0.672490513982778	0.468028795752729	0.761325510966242	0.681368579490319	0.0385039835435395	-0.104747263444548	-0.281256807639751	2.10520257950867	-0.00346889994067369	1.75728799290178	1.32264398874733	1.51563318129278	1.82556494096054	2.70175276742541	0.315570072555715	0.574324118870981
CPAMD8	4.16730363762915	3.46625856763342	3.4793735636528	2.92486855010551	3.52943612468163	2.72181497871069	3.83624448130491	1.9546402201372	3.21960481053594	2.84817846081298	3.94344361409857	3.14524148409288	3.97785677981922	5.39738336669284	3.78430184593837	4.42071399667042	3.11911400877223	2.03736282819712	4.83858981295429	2.36599224282789	3.38273691268105	2.84622157720039	2.36297973726173	3.73521478616488	3.2226210017312	3.99994211678699	2.76125439905589	3.30321281591863	3.33059004769135	3.26778561086723	2.16815079511465	3.3665598042898	2.36825249732128	3.97481276753159	2.99598187768881	3.21460250213543	3.27482859228395	1.87390239657837	3.03737267404763	1.83758951088387	2.9003275935383	4.34819750251344	3.52563882477778	3.00294459093511	5.04497764766853	4.15875969869027	4.63725924079521	4.39677059888002	3.77468241810809	5.20937530344945	3.67761487024068	3.25869240961721	3.23034750942872	3.40974645589732	2.97488101217911	2.24094002588647	2.99223932484143	3.8328322989967	3.46404953685561	4.25116803224872	3.42476300135912	3.98046022845101	3.93377873576824	3.1869806585232	4.18809874183562	3.01111571245759	2.98247292035144
CPNE5	2.05166548164692	3.15266863957294	1.66344526115749	1.22863302304959	3.69478647199227	1.44280507278462	2.48321736635061	2.39638256832975	1.26311086823078	2.49548898981474	1.34121067611566	1.77190509240971	1.60402557608094	0.940112335470458	2.21872080568963	2.70807027298681	2.3735716856882	2.47760268599878	2.46372782511931	1.86348250215335	1.35043709152562	1.35172201011637	1.77198438474175	1.95623239994794	2.22885516864802	1.24904709702486	1.06162335677405	1.97351285524742	1.26333328518012	1.62456836676482	2.22053797372734	1.08637172005856	1.84488486281956	1.54770742739068	1.86468726542185	0.964991801099204	1.58604396174313	2.27179463287123	1.64032268104087	1.37275501230184	1.66225208383854	2.05786378440856	1.89452810111397	2.48938436409188	1.98360278207323	0.817170549031116	0.777519559625431	1.34440352839194	2.75283756047471	1.83527563234885	2.17385339894619	1.83221542252011	1.43847014477893	1.68566784358563	2.21517680178795	2.08837587022078	1.08350044569192	2.39569340401067	1.1621402413468	1.97408376752572	3.13056243149382	2.81154820280289	2.04792655033409	3.57147250347535	2.02878935393187	2.30607646080513	1.92280340292432
CRABP2	4.33049896854962	5.42709439253312	3.87250484794029	4.79110182272423	5.1386990429347	5.24289572724088	3.35325276775376	5.594312093536	4.84657416780011	4.09522815457055	3.76011549646454	3.21496609354679	5.226521068411	3.94333784899851	4.34058994692095	5.26981340496851	4.83411825162916	4.44865882717108	4.06349336806872	4.19057949131613	3.93039974715535	3.5202060431357	4.29464974317641	3.9391616840294	4.00956550638362	4.63307811503307	5.04262200065484	4.28472258498132	4.89099553403153	3.70099079554885	4.38877687649732	4.55323713167525	3.98934877467042	4.56417722511206	4.3804290066806	4.25094638024434	4.38417640639056	5.27618999230544	4.86873022709959	3.73653984718884	4.51092703125422	5.63668363407733	4.23333056587009	4.22809852920934	5.15786314005004	2.75275189579645	3.51306667316595	3.64464856974592	5.10427330843676	3.66781296648037	4.75048004642825	3.99179868743789	4.63470502336306	3.61065651817095	4.54955537473215	4.22289795877413	4.35739547132937	3.98855837021613	4.18007045529677	3.51600958580557	5.67032719033753	3.99292260393162	3.88870680253536	4.67479411466482	5.20777007068704	4.73151865983308	4.4040055758993
CSF3R	4.28834583844979	5.66291557690258	6.31339026192757	6.05160526360072	7.37459641937784	5.1225729875829	5.35880677606238	5.36238349809545	4.6883395084968	5.23723340565105	5.91875526884658	5.59582529399613	2.69925107333623	2.82211567626195	5.24894255659955	5.23804899647626	5.89433366189054	7.06200495688286	4.30905922578567	7.07227051436242	3.74767104903138	2.9160925066475	4.84313386570732	4.55015580171419	3.41448491124101	2.84494599220704	3.94711196764608	5.17589681890605	3.95351190557224	4.28443952492531	3.4231837395991	4.916770573119	4.17053873188628	5.64374970044375	4.61664303388488	4.81780616700137	4.95728338596482	5.41198071849343	4.59716534112163	3.41203098427918	5.91761145604503	5.61904363662944	5.26897102128422	4.0789432375829	3.17474041624897	3.9959129960107	2.81188176173392	5.00403874484747	5.32031724717049	4.76575586736072	2.36272437616473	4.47556835625096	2.58233616286322	2.9354776324138	4.93406566552656	4.05189657585056	1.67819182908595	5.3343033719722	4.48774008095176	3.34448214113058	4.1004439210896	3.34625847579218	5.05652536797783	5.20961608406349	2.67156058025745	3.87621908683575	4.27512852270914
CST7	1.26772303143664	1.93629248879986	1.80753847266481	2.61444553173602	4.08746894752239	1.83467816228746	1.52722852644211	2.19235302961163	1.49074997114325	2.0505202654435	2.43792457918552	2.39369404061956	1.05958809187352	0.587929614417121	2.46861464765816	2.44738210360058	2.31668568901303	3.00660104744921	1.55138459853833	2.73796614754104	0.944445020377745	1.85706513551699	1.94392314111803	1.0192302393097	0.380514437311267	0.982715541016886	1.73212472430173	2.16178929416271	1.95130907698913	1.52860613383821	2.24603505524867	1.63156498028616	1.80728743542984	1.91447815770923	1.62763161321672	1.64982367712244	2.72757873551539	2.22124233535064	2.16029895743403	2.21664075319609	2.07886036987938	2.9841038266419	1.68329365384808	1.68455869981806	0.736332812019022	1.54943598803536	1.42461437737634	1.60533636995189	2.72554989352287	1.57568314313574	0.261590664600254	1.36587631732788	2.041072430702	1.39033091107232	1.83614259433353	2.05582684795133	1.41127373949249	1.72826163157203	1.37682837288704	1.12987222877717	1.83563792863748	0.861180016966476	2.00029224597992	1.95664527357372	-0.026743289287741	0.708467584752213	1.24255070090302
CTHRC1	5.34792240755219	5.6050152913495	3.27140264728037	5.66246009404582	3.69478647199227	6.32930941101361	5.01542323227316	6.48952701030242	4.42658701886241	5.28135133187461	4.60300967792196	5.28818632317413	5.50628423421989	3.43460055970313	4.6793284807432	6.36858753719947	5.15530750578962	7.00599553540024	4.92297959244857	4.01808432133151	4.38805060366316	3.54981415413421	5.54690669120838	3.82372122073361	4.18831140475416	5.06299217429248	4.12100673101655	3.40258494586039	5.15570699686091	4.73500484511027	4.98876173209225	4.98054119616657	4.78269842932055	5.90798557683826	5.03608138964532	5.1642240726503	4.95201865706018	5.77387250146799	5.40686948077828	3.96867560743694	3.99485214550539	6.81392971785117	4.87985940447684	4.84119923952874	4.99632902286317	4.23377145335109	3.85784192534879	4.33333600457675	6.39934798323748	4.75881402499503	5.62187952774933	4.35748153140031	5.4609409464572	4.53189409487248	4.8999111068438	4.8820853066177	4.98828282360476	5.79169239034733	4.40457467451313	3.43279355639091	5.75340744741161	3.86317197661808	4.90632581592604	4.96295414295418	4.36831279964415	5.4815866855229	4.88552112986301
