Symbol	log2FC_SAF1_SAF2.arc	pvalue_SAF1_SAF2.arc	padj_SAF1_SAF2.arc	log2FC_SAF1_SAF3.arc	pvalue_SAF1_SAF3.arc	padj_SAF1_SAF3.arc	log2FC_SAF2_SAF3.arc	pvalue_SAF2_SAF3.arc	padj_SAF2_SAF3.arc	log2FC_SAF1_SAF2.all	pvalue_SAF1_SAF2.all	padj_SAF1_SAF2.all	log2FC_SAF1_SAF3.all	pvalue_SAF1_SAF3.all	padj_SAF1_SAF3.all	log2FC_SAF2_SAF3.all	pvalue_SAF2_SAF3.all	padj_SAF2_SAF3.all
SMTN	-0.504911617769388	0.0110064786683727	0.227655749890259	-0.605894255035666	0.00163000917850616	0.0425219028693444	-0.100982637266278	0.566770729065721	0.975811282181533	-0.0809726673216772	0.50265024530459	0.988245312633705	-0.0902633342169651	0.480012320247111	0.854696926416798	-0.00929066689528791	0.940222592298748	0.999858517549214
SMURF1	-0.374286937700165	0.00693400584594049	0.185895623730836	-0.471865051925415	0.000480111761293122	0.0214971560460012	-0.0975781142252502	0.414962497832561	0.964426525246905	-0.154604893318325	0.152284080397361	0.894384590815215	-0.169397494084485	0.138719872880054	0.531187420708263	-0.0147926007661605	0.893241689022045	0.999858517549214
SNAI3	0.626066103679821	0.100012657443689	0.516716869318408	0.976174519315822	0.00723945923124145	0.0915991503051479	0.350108415636001	0.299071336392486	0.963195811776739	0.497722132039979	0.0316825639994024	0.589568408385723	0.918519424211802	0.000236005899860098	0.0230722826073015	0.420797292171823	0.0689445768383866	0.999858517549214
SNAP25	1.19617096491165	0.0343466503759312	0.354723179685438	1.88210472160772	0.000609734580801126	0.0238659509814157	0.68593375669607	0.137527880567138	0.924984232794937	0.992511417966534	0.00562038891536697	0.366125327215202	1.47793046514663	8.07770493745929e-05	0.0119794047077717	0.485419047180097	0.138337422835357	0.999858517549214
SNCA	1.17589672338388	0.00199269910940044	0.109707002719482	1.19124102086688	0.000857406208547519	0.0292323866138285	0.0153442974830014	0.960168828990468	0.997287689854384	0.707157549075959	0.00222405624657812	0.259540071987972	0.943478155850734	0.0001323209596493	0.0167567465272023	0.236320606774775	0.295181233681465	0.999858517549214
SNTG2	-0.569535405766591	0.0459398588930221	0.397423946560559	-0.823638143450409	0.00271177882892296	0.0541805432278537	-0.254102737683817	0.331369091289295	0.963195811776739	-0.449608020956791	0.0138534388757122	0.460866003225805	-0.40153544340249	0.0362888652672717	0.287824275660249	0.0480725775543013	0.796426559894066	0.999858517549214
SOAT1	0.480162288156386	0.0281937442509604	0.33665935734698	0.543417182883094	0.0082051586244608	0.0981388951997035	0.0632548947267084	0.742134335174688	0.98311267769293	0.170951705339021	0.17592826871715	0.915122675091729	0.132233728118782	0.319136926256903	0.749513760989696	-0.038717977220239	0.763521797377742	0.999858517549214
SOWAHD	1.54937473756047	0.00306328865679541	0.128995450014876	1.37731309370903	0.00337261595284392	0.060099676469507	-0.172061643851442	0.692075467985367	0.982916705263203	0.443188868751374	0.127392578619476	0.872351995516698	0.724498552530144	0.018284315385098	0.20242130492818	0.28130968377877	0.334587035951713	0.999858517549214
SPAG17	0.745179505761983	0.0640142929191929	0.448163404324568	1.19708133368389	0.00213220874005586	0.0480392061513542	0.451901827921904	0.203642776571015	0.939100828539374	0.29740034097963	0.173846074491096	0.912933363359849	0.490840187269733	0.0334492376175638	0.275269824255061	0.193439846290103	0.380141757449964	0.999858517549214
SPEN	-0.359981924113739	0.0570618998517055	0.430898255456896	-0.519923412607295	0.00463137417974943	0.0709960057088567	-0.159941488493556	0.344018041904721	0.963195811776739	-0.171566244511768	0.181520413594532	0.917632740020244	-0.172296677490135	0.20492559020879	0.633006211282826	-0.000730432978366728	0.995555692778294	0.999858517549214
SPI1	1.00991719249306	0.00234488294766726	0.115598976513712	1.20429367419608	0.000167092747083041	0.0129341107292415	0.194376481703026	0.485012099850429	0.967158874012156	0.284786058808044	0.202993797019612	0.934872368040936	0.630941227259934	0.00862040816357014	0.136808513471038	0.346155168451889	0.129845919357357	0.999858517549214
SPINT1	1.4316070103652	0.00378022911061005	0.142312675931608	1.41058828630688	0.00169033139392138	0.0428156771984455	-0.0210187240583186	0.959714310336114	0.997287689854384	0.528944688630676	0.0336505228008129	0.600235472041423	0.557330799466198	0.0324628769463221	0.271926107530667	0.0283861108355219	0.908790323414318	0.999858517549214
SPINT2	0.866186519981941	0.0232529344065293	0.31371738060103	1.26598902580151	0.000715623733161883	0.0264440232658209	0.39980250581957	0.231352697523192	0.943228298352403	0.229447257455054	0.377841427804519	0.977833831262836	0.538608873488854	0.0513681177207568	0.336862225698026	0.309161616033801	0.244304252817239	0.999858517549214
SPN	1.33858819801587	0.000473891953490764	0.0545129857718766	1.24560362196204	0.000363606995308416	0.0193717794815954	-0.0929845760538371	0.766044077222953	0.984299067914168	0.506032161222324	0.0131328160403247	0.459608109501036	0.705084835744708	0.00118734514007718	0.0516949014045223	0.199052674522385	0.327109684574888	0.999858517549214
SPNS3	0.756533736109854	0.0034214961125631	0.136368305624381	0.981041815044071	0.00012191515370858	0.0114380689746748	0.224508078934217	0.304621275857611	0.963195811776739	0.30918345769983	0.107113409875814	0.836352052345002	0.576881617119094	0.00465371113786414	0.103200756183445	0.267698159419264	0.165455590771865	0.999858517549214
SPOCD1	2.43304055565806	8.71665221001454e-05	0.0286989030628182	2.24381717856876	4.90318503682645e-05	0.00773185683034174	-0.189223377089292	0.706871330724119	0.98311267769293	0.953670009012425	0.00372181705698377	0.327083391606654	0.896957495852538	0.0084803476327472	0.136447150884983	-0.0567125131598872	0.859236449023586	0.999858517549214
SPP1	3.10809874280618	5.74438382645424e-05	0.0241948680485417	2.86833141276694	3.05544234117477e-05	0.00575156069727249	-0.239767330039245	0.6687369144617	0.982274777963413	0.598466387879843	0.252458332451717	0.957445199551171	0.7923840841612	0.149881444066696	0.550106243665262	0.193917696281357	0.71364439323328	0.999858517549214
SPRED2	-0.269604362432172	0.0537120480850582	0.419179133124925	-0.419889647532128	0.00237113155874329	0.0507182323238597	-0.150285285099955	0.229745016573974	0.942338953530638	-0.0723468936944767	0.444210853020474	0.988245312633705	-0.102573817886418	0.306011505723195	0.738046045566851	-0.030226924191941	0.755387287846064	0.999858517549214
SPSB1	-0.776455393603393	0.000587890419322529	0.0607157776860909	-0.267044624909804	0.14262920534737	0.461587517488548	0.509410768693589	0.0103719770050577	0.779229396866941	-0.333971461566491	0.0366074876044384	0.618247068810117	-0.324122029652364	0.0552961360375524	0.348958815942657	0.00984943191412627	0.951439562868502	0.999858517549214
SPTB	-0.689837918234943	0.00109393962494191	0.0793751371964258	-0.661978635277607	0.000825374970109631	0.0287241509999786	0.0278592829573356	0.876574111310101	0.990893609116139	-0.279198323789267	0.045370035360439	0.65829997684498	-0.363034223867546	0.0148713958617628	0.182206594564472	-0.0838359000782786	0.555506571226256	0.999858517549214
SPX	-1.11044524864497	0.0778251793004834	0.475042477102045	-2.61300668385682	0.000221486598232176	0.0153967200557293	-1.50256143521185	0.0152942723087279	0.842018128000745	-0.681669688101095	0.0667990390058299	0.74182364924025	-1.15337601840122	0.00469854064502975	0.103389680314202	-0.471706330300122	0.225847062051169	0.999858517549214
SRCIN1	-1.12633079395199	0.000198661998057226	0.0398351905231577	-0.696753833180898	0.0069864300816954	0.0896201262247582	0.429576960771093	0.0903689825587446	0.917330765779016	-0.163961861532452	0.359946647440845	0.976734551705329	-0.152033757363888	0.421408253784379	0.821976702424654	0.0119281041685636	0.948364363434424	0.999858517549214
SRP68	-0.113453185329624	0.400772486835138	0.777346950544776	-0.418620096049506	0.00255025537605633	0.0528276547619497	-0.305166910719882	0.0210760099469608	0.873781996094419	-0.0376671222819056	0.709544939743478	0.992409957073474	-0.177514208087439	0.100384890778162	0.459543308684466	-0.139847085805534	0.181689104256687	0.999858517549214
SRPX2	0.317616414254382	0.157113920247543	0.598364813133242	0.911415114336636	0.000141481845126372	0.012291254847872	0.593798700082254	0.006503899724	0.725010882027958	0.45196883072192	0.00200472322642522	0.2521418237169	0.709763889887187	8.83152466462916e-06	0.00349262268473126	0.257795059165267	0.07580366223009	0.999858517549214
SSTR1	-0.0255558690984151	0.944571118386374	0.988017719249247	-1.1405968987898	0.00384566607177408	0.0645460607942248	-1.11504102969138	0.00513762074665993	0.701858375119008	-0.187369482851886	0.496654227050136	0.988245312633705	-0.592245089095623	0.0479574896469313	0.325594077302509	-0.404875606243737	0.163652266056473	0.999858517549214
ST13	-0.119633474145961	0.439500726465085	0.799262899228401	-0.437957022610106	0.00529946081791096	0.0765123174618594	-0.318323548464145	0.0311670825182189	0.873781996094419	-0.13305570766961	0.0609349152469053	0.72973279619437	-0.326757693065204	3.67316773099327e-05	0.00851884827777973	-0.193701985395594	0.00889991108451888	0.83093511016367
ST14	2.48966786768105	5.90729060653261e-05	0.0241948680485417	2.15725344583031	6.47326144222447e-05	0.00823287619904251	-0.332414421850749	0.462078051953912	0.966499852072356	1.01129074725403	0.00873968831026504	0.416143620311851	1.15425537937481	0.00432480387576123	0.0997241966603652	0.142964632120787	0.704618730959203	0.999858517549214
STAB1	0.323124281559371	0.355213985108033	0.753576690163762	0.956685615966159	0.00573420450062789	0.0798958060017177	0.633561334406788	0.0601741322277678	0.900510176017247	0.412900172533647	0.0967868589368773	0.818192915023707	0.734525536442726	0.00583222877602431	0.113278910074022	0.321625363909079	0.201800053378073	0.999858517549214
STAT5A	-0.66934396307036	0.00095207252576217	0.0778224471352607	-0.586025992536904	0.00129642690552626	0.0375115425077526	0.0833179705334554	0.62080111765335	0.976169718570582	-0.268728085150734	0.0247171133638037	0.565685857427288	-0.341331410807881	0.00764792870618155	0.129469156944003	-0.0726033256571469	0.548609835216751	0.999858517549214
STAU2	-0.0831387195097887	0.64247201197632	0.889112447910416	-0.522525606139524	0.00421209651081059	0.0672797921837554	-0.439386886629736	0.0123465721586938	0.808757636450733	-0.0887016226332294	0.362880840605254	0.976992157280069	-0.323877995111045	0.00239621476568063	0.0755053865060068	-0.235176372477816	0.0215950185946053	0.962516255804158
STBD1	-0.519316203472139	0.0493018373979966	0.407698245087232	-0.786148865823951	0.00223424027447335	0.0491637101765528	-0.266832662351812	0.254866019387089	0.959687002734976	-0.136688299371789	0.277355259977294	0.964533625057222	-0.352382828277483	0.00971380725160597	0.144900853765484	-0.215694528905694	0.0985691502803899	0.999858517549214
STK17A	0.376725576778953	0.0386262723194588	0.372791928799514	0.742098205740578	0.000107808209527703	0.011053466352228	0.365372628961625	0.029267383489627	0.873781996094419	0.132497342529651	0.172985211102752	0.912201189741333	0.438046264090998	4.93513119294646e-05	0.0091400634084169	0.305548921561348	0.00267889209032409	0.670434946436178
STK17B	0.494434918123238	0.0465963011579977	0.399328325308606	0.710821088543005	0.00342581886264403	0.0604506495715985	0.216386170419768	0.315860844840893	0.963195811776739	0.305795599753556	0.0144565332672359	0.467767418467358	0.465438571077346	0.000538513626557115	0.0358978678478821	0.15964297132379	0.203434809217209	0.999858517549214
STK24	-0.309719523987495	0.0148505153035205	0.261343210235711	-0.47021063651438	0.000245328706543247	0.0160701660596315	-0.160491112526885	0.160604498168844	0.931581722478145	-0.200403270803553	0.0284821281331536	0.583493892888878	-0.181332856756892	0.0601239506559981	0.364894520087915	0.0190704140466606	0.836544692271942	0.999858517549214
STK32A	0.896008516277589	0.00587458071062481	0.175073337373607	0.851323039284606	0.00501201318512317	0.0739467930722709	-0.0446854769929828	0.870909593043275	0.990782445802851	0.476929421625032	0.0293037063028645	0.584226244280073	0.640743707312979	0.00565167287812102	0.111136556306366	0.163814285687947	0.452296673613437	0.999858517549214
STMN2	2.68297606788503	0.000143311153757435	0.034305831478032	3.53724148697999	1.08803231876609e-06	0.00140128544394233	0.854265419094966	0.109264087703438	0.923598043043093	0.385812392711532	0.361905975390541	0.976734551705329	1.37442895569274	0.00262284633370423	0.077471915462546	0.988616562981208	0.0214101238486754	0.962516255804158
STOX1	-1.23474276899941	0.0024518246184352	0.118448723900386	-2.03288347856576	3.74586437473796e-06	0.00230685111373093	-0.798140709566346	0.0280416071202448	0.873781996094419	-0.930187096452657	4.29611557710201e-05	0.050969831226001	-1.41156086623896	5.43583218932413e-08	0.000128983238132346	-0.481373769786305	0.0356214319456901	0.999858517549214
STXBP1	-0.446013099221572	0.0194275106723573	0.288474886263882	-0.518143877771599	0.00506098390458183	0.0744364462223787	-0.0721307785500269	0.667446024798331	0.982274777963413	-0.202507521793737	0.141258597473372	0.883193612091931	-0.217345129572648	0.136315949630201	0.528377395830432	-0.014837607778911	0.915861614560549	0.999858517549214
STXBP2	1.08220341136018	0.00169808982645656	0.100528338721899	1.31899230548218	5.76226957774809e-05	0.00800768713186574	0.236788894121998	0.397645872617396	0.963195811776739	0.536040072770631	0.00772410292286233	0.394257525858231	1.00073518681024	6.096120917484e-06	0.00279969269361999	0.464695114039612	0.0208333496052085	0.962516255804158
SULT1C4	-0.0384980710317241	0.834449252203638	0.954859921450749	-0.679225731066719	0.000617117391661899	0.0240539778915268	-0.640727660034995	0.00105147633335645	0.52947376033223	-0.206381093784429	0.127402125683197	0.872351995516698	-0.377197299533432	0.00988806491509409	0.145731242439125	-0.170816205749003	0.223347037530034	0.999858517549214
SYBU	-0.345644540681205	0.0374318275702711	0.367241861087514	-0.481940043338813	0.00289287362433429	0.0553873733568415	-0.136295502657608	0.35865149731047	0.963195811776739	-0.089839743916818	0.476728185221683	0.988245312633705	-0.200084706950326	0.137035969860721	0.529582275490521	-0.110244963033508	0.396943282072346	0.999858517549214
SYNE2	-0.281564944428001	0.0453509782249181	0.39557397046574	-0.455288906396001	0.00119537683984995	0.0356822508587278	-0.173723961968	0.173112911542711	0.934128826411431	-0.125214254646564	0.22230693563226	0.945751817585848	-0.20420844822699	0.0621080845429303	0.371456261364098	-0.0789941935804255	0.452734184563483	0.999858517549214
SYPL2	-0.618894373746772	0.00845066702279409	0.202946250062103	-0.606172488878038	0.00561313485049272	0.0791581079075286	0.0127218848687337	0.948894815822849	0.99653065731378	-0.153855035089416	0.26023443344902	0.959926855783813	-0.206733226131144	0.153911864047937	0.556800285564256	-0.0528781910417277	0.706665451717699	0.999858517549214
SYT17	-1.27350650706978	0.00127644723441073	0.0868290957676801	-1.57813487778454	5.74607768293271e-05	0.00800768713186574	-0.304628370714765	0.372467806066015	0.963195811776739	-0.606804131089117	0.00299529736322281	0.301229298495245	-0.712953018660012	0.00115205814582055	0.0510543908519458	-0.106148887570895	0.60786251288128	0.999858517549214
SYT7	-0.307263096317631	0.0612342778205885	0.439798881666755	-0.539838491009283	0.00107949175580504	0.033713226405605	-0.232575394691652	0.130756873806347	0.923598043043093	-0.26546718775147	0.0372755327423525	0.618247068810117	-0.337124341594714	0.0132458710648321	0.170046407890004	-0.0716571538432442	0.580301454159912	0.999858517549214
SYTL1	0.717123192940554	0.0117078748124637	0.233673988346213	0.757892319915123	0.00497843339989637	0.0737590096074699	0.0407691269745696	0.869337375830567	0.990692095728265	0.569914628041174	0.00114285810394103	0.234344716868642	0.771123768697167	3.94588140670371e-05	0.00851884827777973	0.201209140655993	0.238559205309701	0.999858517549214
SYTL4	0.492589113998005	0.0533576638601577	0.418308609260357	0.90757205044881	0.000522838849022964	0.0224415775201428	0.414982936450804	0.0733977582430948	0.917330765779016	0.410419501712172	0.00459316041857692	0.355395787387389	0.54089964259749	0.00046803219332434	0.0335417457916001	0.130480140885318	0.363904662317362	0.999858517549214
TACC2	-0.546220470272914	0.0447328822240266	0.394064603915169	-0.926448048553795	0.00059502980494483	0.0236120567489041	-0.380227578280881	0.116267636751275	0.923598043043093	-0.269691533257603	0.0877999106170622	0.793151857522281	-0.406140855739491	0.0166181569190733	0.192665065192871	-0.136449322481888	0.39843399366557	0.999858517549214
TAF3	-0.377394533310524	0.046318141691435	0.397667103635991	-0.510607924286434	0.00565980785284267	0.0794450608232846	-0.13321339097591	0.442391793193878	0.966499852072356	-0.108589181248628	0.333071390901095	0.971785137020614	-0.0970056178677434	0.412997530197696	0.818236270167631	0.0115835633808846	0.91976636708701	0.999858517549214
TAL1	-0.38320156172397	0.0388979858793881	0.373383719272362	-0.638239028466529	0.000554595634857653	0.023079334228238	-0.255037466742559	0.126202465117568	0.923598043043093	-0.130245487749929	0.345735652287033	0.973929260310741	-0.119297109021881	0.41407880604946	0.818669623903092	0.0109483787280478	0.938402866311809	0.999858517549214
TBC1D10C	0.87629532673961	0.000283276919595417	0.0462012384226219	0.798688324320833	0.000293456549467411	0.0172625598116884	-0.0776070024187775	0.6923114229871	0.982916705263203	0.46469758360591	0.00277654956986014	0.297216061850367	0.59833092484792	0.000299848727306365	0.0260301605528093	0.13363334124201	0.382814614933972	0.999858517549214
TBC1D20	-0.43091224879701	0.0033527840456733	0.135004644708881	-0.359333806086878	0.00712235507625956	0.090705852361833	0.0715784427101315	0.562731190483859	0.975811282181533	-0.14467004860938	0.153033753021442	0.894384590815215	-0.131685575771645	0.218258948777322	0.648314261675953	0.0129844728377349	0.899939008021145	0.999858517549214
TBC1D32	1.01212401516442	0.000431954201429893	0.0509309999669297	1.04388561628858	0.000142543881958346	0.012291254847872	0.0317616011241631	0.888562585079743	0.990893609116139	0.43038891995957	0.00491999983709725	0.364476458366726	0.520404047850849	0.00126996681891612	0.0534415753256358	0.0900151278912797	0.549588084436524	0.999858517549214
TBC1D8	0.838902491870246	0.000147561181647936	0.034305831478032	0.739451671709089	0.000206537911887702	0.0146115245764955	-0.099450820161157	0.575244068542255	0.975847510367096	0.33625459749961	0.0151815236530434	0.47153486808676	0.279895484084195	0.0527233781726499	0.341646957373838	-0.0563591134154151	0.684343916129771	0.999858517549214
TBX15	-0.263003181540369	0.100995947830772	0.518322897548938	-0.591802794987724	0.000379564582687278	0.019458185798704	-0.328799613447355	0.0296204743002434	0.873781996094419	-0.172478604548301	0.141929760725475	0.884203570960434	-0.259483165052336	0.0386192971673318	0.295127715389857	-0.0870045605040346	0.46914771547043	0.999858517549214
TBXAS1	0.917988096188634	0.0362427032274214	0.363424390452379	1.19157819242885	0.00338151435339714	0.0601824485361208	0.273590096240213	0.472579124780166	0.966499852072356	0.31625578338588	0.176691709830083	0.915123241500817	0.601101431325476	0.0158524994571952	0.188548065807926	0.284845647939596	0.230122364370326	0.999858517549214
TCEB3	-0.350064906613289	0.00482113300734396	0.159007484664125	-0.471795460242456	0.000143335716297893	0.012291254847872	-0.121730553629168	0.249527595339728	0.958611443513932	-0.165814973371902	0.0270871435463884	0.583493892888878	-0.196372238074015	0.0138783522286727	0.174584401425991	-0.030557264702113	0.687153592544178	0.999858517549214
TCHH	1.09292796400823	0.0110215696285835	0.227655749890259	1.41475569155332	0.000605670556390549	0.0238045352843608	0.321827727545099	0.358114856533783	0.963195811776739	0.814341052322303	0.00541313025680512	0.3653337586032	0.918077145901851	0.00270205490198778	0.0789921060361397	0.103736093579548	0.712164344733968	0.999858517549214
TDRD6	1.06067276745839	0.00516937975292253	0.166922003278566	0.901131773005199	0.00742304889984394	0.0930280946712949	-0.15954099445319	0.606840253826651	0.976169718570582	0.331257009108827	0.180792130179155	0.917492198468762	0.0486362991942599	0.851207330200414	0.969554345616426	-0.282620709914567	0.266066986111241	0.999858517549214
TEAD4	-0.880890096144628	0.000702838190130504	0.0676493711031054	-0.512750680843105	0.0212240436991795	0.167173374574793	0.368139415301522	0.0973010334617563	0.921974867381084	-0.26920747015117	0.0615503101233467	0.730717254722072	-0.241661404262521	0.111034515495628	0.4829862971071	0.0275460658886486	0.851139650861547	0.999858517549214
TENM3	-0.329782152071947	0.133686251103272	0.565140952154225	-0.795630620924918	0.000519163642330421	0.0224415775201428	-0.465848468852971	0.0270208494059246	0.873781996094419	-0.0910651934265848	0.538801981233637	0.988245312633705	-0.341943740056124	0.032244808612346	0.271211937020604	-0.250878546629539	0.103917839140495	0.999858517549214
TERF2	-0.363955413570232	0.0134540003253657	0.247875290837152	-0.368821032993014	0.00736552123945187	0.092553072839258	-0.00486561942278199	0.969746039368195	0.998188594994226	-0.0846986533116182	0.355211755131686	0.974809296291176	-0.084577893655786	0.382362511441951	0.799825991439191	0.000120759655832242	0.998970717517826	0.999858517549214
TFCP2L1	1.42445318458411	0.00285971509306975	0.125658723142372	1.86486448008523	6.17137333121727e-05	0.00823287619904251	0.440411295501121	0.250257130393676	0.95886934769734	0.721906244863072	0.00804356671201889	0.399079187054115	0.978722696672121	0.000678386625323466	0.0399595247728176	0.256816451809049	0.332165895155421	0.999858517549214
TFRC	1.33827026831328	0.00198924737054169	0.109707002719482	1.22224604200576	0.0014002805139781	0.0395460458927668	-0.116024226307525	0.732525556415731	0.98311267769293	0.385890997357585	0.10611258614955	0.835608289224529	0.338771568174055	0.176067338775278	0.589250282591356	-0.0471194291835302	0.845524747374871	0.999858517549214
TGFA	0.899624043319644	0.0675021873896345	0.454948038929764	1.42121632368345	0.0034348245896006	0.0605222081173834	0.521592280363809	0.212815773350898	0.939100828539374	0.523947347068179	0.0524703506796485	0.698802977199397	0.953971156537791	0.000968419607123712	0.0480874564193367	0.430023809469612	0.10886225255348	0.999858517549214
TGFB1	0.337937479755036	0.144936908395764	0.58265318188958	0.631821835437156	0.00537245789931369	0.0773295084612303	0.29388435568212	0.174088851504073	0.934128826411431	0.270084836954929	0.166648756759181	0.905296612166935	0.572739916188024	0.00636333450064336	0.118269965124882	0.302655079233095	0.12914668924015	0.999858517549214
TGM1	0.24115338779884	0.472134927326785	0.814156931949667	0.970001114567769	0.0034081162533257	0.0603522363808578	0.728847726768928	0.0246933019554495	0.873781996094419	0.362175683542914	0.143877340048228	0.886361614135274	0.727595596004603	0.00587151314606517	0.113577082419198	0.36541991246169	0.143468966736624	0.999858517549214
TGM5	1.55580940514341	0.0116745944633744	0.233673988346213	1.59243834836867	0.00591436225117064	0.0814030267430092	0.0366289432252516	0.939660055080654	0.995680515303091	1.06683134480679	0.000188860994540703	0.111141801066244	0.956676971806171	0.00115470350876776	0.0510543908519458	-0.110154373000618	0.675387406402902	0.999858517549214
THBS1	0.54154464933798	0.213210344552008	0.649016386136706	1.59759476563946	0.000674806133073553	0.025666214991553	1.05605011630148	0.0106536732565198	0.779229396866941	0.214830129435365	0.375940276081722	0.977833831262836	0.675599822813608	0.00980228510730021	0.144900853765484	0.460769693378243	0.0651316534200067	0.999858517549214
THBS2	0.473723121119503	0.11444151662078	0.53587918328365	0.766410059088601	0.00827323894827533	0.0982030686905601	0.292686937969098	0.286027261976256	0.962939555184773	0.289559468910825	0.0967377841632526	0.818192915023707	0.452703517150151	0.0147564857922074	0.181455373980096	0.163144048239326	0.355936155660087	0.999858517549214
THEMIS2	0.999883984949381	0.00668153026857945	0.183642233545259	1.47085248393854	5.00226394132704e-05	0.00777769587976223	0.470968498989158	0.13403383580245	0.923598043043093	0.405814736728261	0.0693770694896853	0.749978237148557	0.777382983734404	0.00126639933639122	0.0534415753256358	0.371568247006143	0.100771172692859	0.999858517549214
THSD4	-0.413805513270047	0.342430259139345	0.744223888447762	-1.47269392337321	0.00170623019191596	0.0428156771984455	-1.05888841010316	0.0185513846117294	0.869150797587284	-0.770687546071446	0.00262766353962018	0.285572868805897	-0.992714950597606	0.000360704070848291	0.0289772439174003	-0.22202740452616	0.395124254482221	0.999858517549214
THY1	0.157557809120668	0.532908538800779	0.840717102758466	0.985548933394213	0.000291204924068866	0.0172625598116884	0.827991124273544	0.00166242174304268	0.584608112813031	0.140058576477746	0.433350674164054	0.988245312633705	0.568933176077645	0.00339747777864315	0.0887190330533092	0.428874599599899	0.0208983450619205	0.962516255804158
TIGAR	0.659192886741	0.000552997772602263	0.0592010794666317	0.670492742763837	0.000198820589008172	0.0142797589536884	0.0112998560228364	0.940816656003885	0.995758494938409	0.323289602430617	0.00352566243026794	0.321761897562337	0.25161411139955	0.0286872855737433	0.255482802579913	-0.0716754910310663	0.514924955867232	0.999858517549214
TIGIT	1.101692504827	0.0111906542008716	0.228867401582443	1.5914188899184	0.000203562712157983	0.014546509163249	0.489726385091395	0.174026899316359	0.934128826411431	0.511795649202924	0.0100906230316553	0.421361878798944	1.05805886898584	1.36668630936587e-06	0.00119570424814994	0.546263219782916	0.00569622881826024	0.790983676171008
TIMM17A	0.354988216879762	0.0219907756935891	0.306201853617511	0.547249308722451	0.000435707431154836	0.0206181419512033	0.192261091842689	0.160536375542014	0.931581722478145	0.0369385155519892	0.724668563352368	0.996867393860915	0.182809030900215	0.101457233315789	0.46251893394713	0.145870515348226	0.176950801795004	0.999858517549214
TIMP1	0.174734327839028	0.577833159068572	0.862108589667092	1.02954591549142	0.00171345043467259	0.0428156771984455	0.854811587652389	0.00909668405868648	0.751196382316557	0.337028796481547	0.0608118449251131	0.72973279619437	0.759904982807939	0.000117611081797589	0.0155039719588174	0.422876186326392	0.0215585919674628	0.962516255804158
TJP2	-0.254166706303769	0.127023001680598	0.554572541039878	-0.478544067659418	0.00380584479729227	0.0641822384229898	-0.224377361355649	0.137558695559151	0.924984232794937	-0.167877433049025	0.0846589260900707	0.785620100513081	-0.229298837133971	0.0273049831768504	0.251124706388126	-0.0614214040849454	0.535844723883702	0.999858517549214
TLDC2	0.34243477559818	0.338024846408472	0.740614338001612	0.914560122722891	0.00850610203831068	0.0997304303343149	0.572125347124712	0.0889849939947523	0.917330765779016	0.119559707023326	0.548090388801413	0.988774175294522	0.466675447190149	0.0274274769842378	0.251723845957557	0.347115740166823	0.088729975882821	0.999858517549214
TM4SF19	3.65874192194191	2.29420070493485e-05	0.0147548389882378	2.97504508156069	9.74975279255415e-05	0.0104056292330016	-0.683696840381224	0.222186228536219	0.94084050376588	0.686973378342743	0.149037044721546	0.892279396846362	0.181709296877459	0.715648234494381	0.93803915055054	-0.505264081465284	0.300056258267985	0.999858517549214
TM7SF2	-0.899526416828612	0.00167115504764291	0.100528338721899	-1.02473734828791	0.000197845047925946	0.0142797589536884	-0.125210931459301	0.605501325954578	0.976169718570582	-0.322735173266724	0.0578695875427516	0.722709927935224	-0.492078389127517	0.00729885965779432	0.12765831074695	-0.169343215860793	0.329960299816298	0.999858517549214
TMBIM4	0.454711464069779	0.00169255740992347	0.100528338721899	0.394618771512069	0.00311572201639659	0.0572524036493446	-0.0600926925577101	0.621477862450054	0.976169718570582	0.150468495845221	0.0653184957569688	0.738263370345523	0.156231632772187	0.0694502056035956	0.391434116064287	0.00576313692696633	0.944404010958646	0.999858517549214
TMC2	0.281100305341494	0.435963218989242	0.797781115555973	-1.13316144603236	0.00253373039661482	0.0526428067279047	-1.41426175137385	0.000298502173309853	0.438209627908582	0.131341278530153	0.477457046033248	0.988245312633705	-0.705906530925913	0.000687725636016781	0.0399595247728176	-0.837247809456066	5.46678263269535e-05	0.194576460854209
TMC7	-0.368885190720385	0.0907992438318292	0.49930761794658	-0.610072832989212	0.00458856950075104	0.0708291970718768	-0.241187642268827	0.222041027171919	0.94084050376588	-0.138670385968289	0.348090677665154	0.974037028377572	-0.204574485662947	0.192400862755289	0.614586287423613	-0.0659040996946586	0.665433006426315	0.999858517549214
TMC8	0.583810068021246	0.0103264924229926	0.222388951739608	0.589610357162224	0.00628437247790249	0.0848726367853229	0.0058002891409779	0.97697594289959	0.99882122696843	0.341379342219908	0.00889131497350063	0.419531109477051	0.491720730845458	0.000444184134348192	0.0324299975421293	0.15034138862555	0.248711403867853	0.999858517549214
TMCO6	-0.630187752088688	0.00271914940212762	0.123311682341999	-0.562362242219356	0.00305887312034057	0.0567928066826226	0.0678255098693316	0.704834018549895	0.98311267769293	-0.207315997256333	0.0511713903349254	0.695012942131405	-0.222948363045801	0.0477114967646161	0.325225230311385	-0.0156323657894686	0.88517840563237	0.999858517549214
